Train_y,Train_pred_y
0.0,0.0012695948
0.0,0.0012808155
0.0,0.0013705808
0.0,0.0014162648
0.0,0.0013689777
0.0,0.0013281024
0.0,0.0013032567
0.0,0.0012976464
0.0,0.0014090516
0.0,0.0014563386
0.0,0.0014186692
0.0,0.0013465364
0.0,0.0013473378
0.0,0.001409853
0.0,0.0015068316
0.0,0.0014916036
0.0,0.0013481394
0.0,0.0012776095
0.0,0.0013385217
0.0,0.0013577571
0.0,0.0013329113
0.0,0.0012872273
0.0,0.0012006678
0.0,0.0011397557
0.0,0.001275205
0.0,0.0013721837
0.0,0.0013080656
0.0,0.0012455505
0.0,0.0012014693
0.0,0.001214293
0.0,0.0014018383
0.0,0.0014571401
0.0,0.0013232937
0.0,0.0012800139
0.0,0.0012503593
0.0,0.0013040582
0.0,0.0013906176
0.0,0.0013986323
0.0,0.0012904331
0.0,0.0012335284
0.0,0.0012880287
0.0,0.0012711977
0.0,0.0012816169
0.0,0.0012567712
0.0,0.0012551682
0.0,0.0012487564
0.0,0.0014090516
0.0,0.0014811844
0.0,0.0014523312
0.0,0.0013457349
0.0,0.0012840213
0.0,0.0012647859
0.0,0.0013465364
0.0,0.0013842058
0.0,0.0013184848
0.0,0.0012679918
0.0,0.0012655874
0.0,0.0013016538
0.0,0.0014026398
0.0,0.001409853
0.0,0.0012816169
0.0,0.0012407416
0.0,0.0012824184
0.0,0.0012936391
0.0,0.0012872273
0.0,0.0012984478
0.0,0.0011934545
0.0,0.0011541822
0.0,0.0013200877
0.0,0.001393022
0.0,0.0013401246
0.0,0.0012896316
0.0,0.0012719992
0.0,0.0013064627
0.0,0.0014547356
0.0,0.0014916036
0.0,0.0013858087
0.0,0.0013232937
0.0,0.0012880287
0.0,0.0012687932
0.0,0.0013024552
0.0,0.0013256981
0.0,0.001278411
0.0,0.0012760066
0.0,0.0013866102
0.0,0.0014355002
0.0,0.0014306913
0.0,0.0013577571
0.0,0.0012711977
0.0,0.0012575726
0.0,0.0014186692
0.0,0.0014547356
0.0,0.0013617645
0.0,0.0012984478
0.0,0.0013192863
0.0,0.0013425291
0.0,0.0014146619
0.0,0.0014210737
0.0,0.0012936391
0.0,0.001244749
0.0,0.0012687932
0.0,0.0013064627
0.0,0.0013866102
0.0,0.0013769926
0.0,0.0012695948
0.0,0.0012239106
0.0,0.0013024552
0.0,0.0013200877
0.0,0.0013256981
0.0,0.0012792124
0.0,0.0012487564
0.0,0.0012158959
0.0,0.0013192863
0.0,0.0013954265
0.0,0.0014034412
0.0,0.0013393231
0.0,0.0012287195
0.0,0.0012591756
0.0,0.0014355002
0.0,0.0015100375
0.0,0.0013898162
0.0,0.0013200877
0.0,0.0013305069
0.0,0.0013569556
0.0,0.0013978309
0.0,0.0014082501
0.0,0.0012695948
0.0,0.0012439475
0.0,0.0013264995
0.0,0.0013793969
0.0,0.0013922205
0.0,0.0013617645
0.0,0.0012375357
0.0,0.0012511607
0.0,0.0013970294
0.0,0.0014683608
0.0,0.001396228
0.0,0.0013465364
0.0,0.0013000509
0.0,0.0012703962
0.0,0.0013449335
0.0,0.0013697792
