,CURRENT|6
755,0.0
757,0.0
758,0.0
759,0.0
760,0.0
762,0.0
763,0.0
765,0.0
766,0.0
767,0.0
768,0.0
769,0.0
771,0.0
772,0.0
773,0.0
774,0.0
775,0.0
776,0.0
777,0.0
779,0.0
780,0.0
782,0.0
783,0.0
784,0.0
785,0.0
787,0.0
788,0.0
790,0.0
791,0.0
793,0.0
794,0.0
796,0.0
797,0.0
798,0.0
799,0.0
800,0.0
801,0.0
802,0.0
804,0.0
805,0.0
807,0.0
808,0.0
810,0.0
811,0.0
812,0.0
813,0.0
814,0.0
815,0.0
816,0.0
818,0.0
819,0.0
821,0.0
822,0.0
823,0.0
824,0.0
825,0.0
826,0.0
827,0.0
829,0.0
830,0.0
832,0.0
833,0.0
834,0.0
835,0.0
836,0.0
837,0.0
838,0.0
840,0.0
841,0.0
842,0.0
843,0.0
844,0.0
845,0.0
846,0.0
847,0.0
848,0.0
849,0.0
850,0.0
851,0.0
852,0.0
853,0.0
854,0.0
855,0.0
856,0.0
857,0.0
858,0.0
859,0.0
860,0.0
862,0.0
864,0.0
865,0.0
867,0.0
868,0.0
870,0.0
871,0.0
873,0.0
874,0.0
875,0.0
876,0.0
877,0.0
878,0.0
879,0.0
880,0.0
881,0.0
882,0.0
884,0.0
885,0.0
886,0.0
887,0.0
888,0.0
889,0.0
890,0.0
891,0.0
892,0.0
893,0.0
895,0.0
896,0.0
897,0.0
898,0.0
899,0.0
900,0.0
901,0.0
902,0.0
903,0.0
904,0.0
905,0.0
906,0.0
907,0.0
908,0.0
909,0.0
910,0.0
911,0.0
912,0.0
913,0.0
914,0.0
915,0.0
917,0.0
918,0.0
920,0.0
921,0.0
922,0.0
923,0.0
924,0.0
925,0.0
926,0.0
928,0.0
929,0.0
931,0.0
932,0.0
934,0.0
935,0.0
937,0.0
938,0.0
939,0.0
940,0.0
941,0.0
942,0.0
943,0.0
945,0.0
946,0.0
948,0.0
949,0.0
950,0.0
951,0.0
953,0.0
954,0.0
956,0.0
957,0.0
959,0.0
960,0.0
961,0.0
962,0.0
963,0.0
964,0.0
965,0.0
967,0.0
968,0.0
970,0.0
971,0.0
972,0.0
973,0.0
975,0.0
976,0.0
978,0.0
979,0.0
980,0.0
981,0.0
982,0.0
984,0.0
985,0.0
986,0.0
987,0.0
988,0.0
989,0.0
990,0.0
992,0.0
993,0.0
995,0.0
996,0.0
997,0.0
998,0.0
1000,0.0
1001,0.0
1003,0.0
1004,0.0
1005,0.0
1006,0.0
1007,0.0
1008,0.0
1009,0.0
1010,0.0
1011,0.0
1012,0.0
1013,0.0
1014,0.0
1015,0.0
1016,0.0
1017,0.0
1018,0.0
1020,0.0
1021,0.0
1023,0.0
1024,0.0
1026,0.0
1028,0.0
1029,0.0
1031,0.0
1032,0.0
1033,0.0
1034,0.0
1035,0.0
1037,0.0
1038,0.0
1039,0.0
1040,0.0
1042,0.0
1043,0.0
1045,0.0
1046,0.0
1047,0.0
1048,0.0
1050,0.0
1051,0.0
1053,0.0
1054,0.0
1056,0.0
1057,0.0
1058,0.0
1059,0.0
1060,0.0
1061,0.0
1062,0.0
1063,0.0
1064,0.0
1065,0.0
1066,0.0
1067,0.0
1068,0.0
1070,0.0
1071,0.0
1072,0.0
1073,0.0
1074,0.0
1075,0.0
1076,0.0
1077,0.0
1079,0.0
1081,0.0
1082,0.0
1084,0.0
1085,0.0
1086,0.0
1087,0.0
1088,0.0
1089,0.0
1090,0.0
1092,0.0
1093,0.0
1095,0.0
1096,0.0
1098,0.0
1099,0.0
1101,0.0
1102,0.0
1103,0.0
1104,0.0
1105,0.0
1107,0.0
1109,0.0
1110,0.0
1112,0.0
1113,0.0
1114,0.0
1115,0.0
1116,0.0
1117,0.0
1118,0.0
1119,0.0
1120,0.0
1121,0.0
1122,0.0
1123,0.0
1124,0.0
1126,0.0
1127,0.0
1129,0.0
1130,0.0
1131,0.0
1132,0.0
1133,0.0
1134,0.0
1135,0.0
1136,0.0
1137,0.0
1138,0.0
1140,0.0
1141,0.0
1143,0.0
1144,0.0
1145,0.0
1146,0.0
1147,0.0
1148,0.0
1149,0.0
1150,0.0
1151,0.0
1152,0.0
1154,0.0
1155,0.0
1157,0.0
1158,0.0
1159,0.0
1160,0.0
1161,0.0
1162,0.0
1163,0.0
1164,0.0
1165,0.0
1166,0.0
1168,0.0
1169,0.0
1171,0.0
1172,0.0
1173,0.0
1174,0.0
1175,0.0
1176,0.0
1177,0.0
1178,0.0
1179,0.0
1180,0.0
1181,0.0
1182,0.0
1183,0.0
1185,0.0
1186,0.0
1188,0.0
1189,0.0
1191,0.0
1192,0.0
1194,0.0
1195,0.0
1196,0.0
1197,0.0
1199,0.0
1200,0.0
1202,0.0
1203,0.0
1204,0.0
1205,0.0
1206,0.0
1207,0.0
1208,0.0
1209,0.0
1210,0.0
1211,0.0
1212,0.0
1213,0.0
1214,0.0
1216,0.0
1217,0.0
1219,0.0
1220,0.0
1222,0.0
1223,0.0
1224,0.0
1225,0.0
1227,0.0
1228,0.0
1230,0.0
1231,0.0
1232,0.0
1233,0.0
1234,0.0
1235,0.0
1236,0.0
1238,0.0
1239,0.0
1241,0.0
1242,0.0
1243,0.0
1244,0.0
1245,0.0
1246,0.0
1247,0.0
1248,0.0
1249,0.0
1250,0.0
1251,0.0
1252,0.0
1253,0.0
1255,0.0
1256,0.0
1258,0.0
1259,0.0
1260,0.0
1261,0.0
1262,0.0
1263,0.0
1264,0.0
1265,0.0
1266,0.0
1267,0.0
1269,0.0
1270,0.0
1272,0.0
1273,0.0
1275,0.0
1276,0.0
1277,0.0
1278,0.0
1279,0.0
1280,0.0
1281,0.0
1282,0.0
1283,0.0
1284,0.0
1286,0.0
1287,0.0
1289,0.0
1290,0.0
1292,0.0
1293,0.0
1294,0.0
1295,0.0
1296,0.0
1298,0.0
1299,0.0
1300,0.0
1301,0.0
1303,0.0
1304,0.0
1306,0.0
1307,0.0
1308,0.0
1309,0.0
1310,0.0
1311,0.0
1312,0.0
1313,0.0
1314,0.0
1315,0.0
1316,0.0
1317,0.0
1318,0.0
1320,0.0
1321,0.0
1323,0.0
1324,0.0
1326,0.0
1327,0.0
1328,0.0
1329,0.0
1330,0.0
1331,0.0
1332,0.0
1333,0.0
1334,0.0
1335,0.0
1336,0.0
1337,0.0
1338,0.0
1340,0.0
1341,0.0
1343,0.0
1344,0.0
1346,0.0
1347,0.0
1348,0.0
1349,0.0
1350,0.0
1351,0.0
1352,0.0
1354,0.0
1355,0.0
1357,0.0
1358,0.0
1359,0.0
1360,0.0
1361,0.0
1362,0.0
1363,0.0
1364,0.0
1365,0.0
1366,0.0
1368,0.0
1369,0.0
1371,0.0
1372,0.0
1374,0.0
1375,0.0
1376,0.0
1377,0.0
1378,0.0
1379,0.0
1380,0.0
1381,0.0
1382,0.0
1383,0.0
1385,0.0
1386,0.0
1387,0.0
1388,0.0
1389,0.0
1391,0.0
1392,0.0
1393,0.0
1394,0.0
1396,0.0
1397,0.0
1399,0.0
1400,0.0
1401,0.0
1402,0.0
1403,0.0
1404,0.0
1405,0.0
1406,0.0
1407,0.0
1408,0.0
1409,0.0
1410,0.0
1411,0.0
1413,0.0
1414,0.0
1415,0.0
1416,0.0
1417,0.0
1419,0.0
1422,0.0
1424,0.0
1425,0.0
1426,0.0
1427,0.0
1428,0.0
1429,0.0
1430,0.0
1431,0.0
1432,0.0
1433,0.0
1434,0.0
1435,0.0
1436,0.0
1438,0.0
1439,0.0
1441,0.0
1442,0.0
1443,0.0
1444,0.0
1445,0.0
1447,0.0
1449,0.0
1450,0.0
1452,0.0
1453,0.0
1455,0.0
1456,0.0
1457,0.0
1458,0.0
1459,0.0
1460,0.0
1461,0.0
1463,0.0
1464,0.0
1466,0.0
1467,0.0
1468,0.0
1469,0.0
1471,0.0
1472,0.0
1473,0.0
1474,0.0
1475,0.0
1477,0.0
1478,0.0
1479,0.0
1480,0.0
1481,0.0
1482,0.0
1483,0.0
1485,0.0
1486,0.0
1488,0.0
1489,0.0
1491,0.0
1492,0.0
1493,0.0
1494,0.0
1495,0.0
1496,0.0
1497,0.0
1498,0.0
1499,0.0
1500,0.0
1502,0.0
1503,0.0
1504,0.0
1505,0.0
1507,0.0
1508,0.0
1510,0.0
1511,0.0
1513,0.0
1514,0.0
1515,0.0
1516,0.0
1517,0.0
1518,0.0
1519,0.0
1520,0.0
1521,0.0
1522,0.0
1523,0.0
1524,0.0
1525,0.0
1527,0.0
1528,0.0
1530,0.0
1531,0.0
1533,0.0
1534,0.0
1535,0.0
1536,0.0
1538,0.0
1539,0.0
1541,0.0
1542,0.0
1543,0.0
1544,0.0
1545,0.0
1546,0.0
1547,0.0
1548,0.0
1549,0.0
1550,0.0
1552,0.0
1553,0.0
1554,0.0
1555,0.0
1556,0.0
1557,0.0
1558,0.0
1559,0.0
1561,0.0
1562,0.0
1563,0.0
1564,0.0
1566,0.0
1567,0.0
1569,0.0
1570,0.0
1572,0.0
1573,0.0
1574,0.0
1575,0.0
1576,0.0
1577,0.0
1578,0.0
1579,0.0
1580,0.0
1581,0.0
1582,0.0
1583,0.0
1584,0.0
1586,0.0
1587,0.0
1589,0.0
1590,0.0
1592,0.0
1593,0.0
1595,0.0
1596,0.0
1597,0.0
1598,0.0
1600,0.0
1601,0.0
1603,0.0
1604,0.0
1605,0.0
1606,0.0
1607,0.0
1609,0.0
1610,0.0
1611,0.0
1612,0.0
1614,0.0
1615,0.0
1617,0.0
1618,0.0
1619,0.0
1620,0.0
1621,0.0
1622,0.0
1623,0.0
1624,0.0
1625,0.0
1627,0.0
1628,0.0
1630,0.0
1631,0.0
1633,0.0
1634,0.0
1635,0.0
1636,0.0
1637,0.0
1638,0.0
1640,0.0
1641,0.0
1643,0.0
1644,0.0
1646,0.0
1647,0.002686
1649,0.002686
1650,0.002686
1653,0.002686
1656,0.002686
1657,0.002686
1659,0.002686
1660,0.002686
1661,0.002686
1662,0.002686
1663,0.002686
1664,0.002686
1666,0.002686
1667,0.002686
1669,0.002686
1670,0.002686
1671,0.002686
1672,0.002686
1673,0.002686
1674,0.002686
1675,0.002686
1676,0.002686
1677,0.002686
1680,0.002686
1682,0.002686
1683,0.002686
1686,0.002686
1689,0.002686
1690,0.002686
1692,0.002686
1693,0.002686
1695,0.002686
1696,0.002686
1698,0.002686
1699,0.002686
1701,0.002686
1702,0.002686
1705,0.002686
1708,0.002686
1711,0.002686
1712,0.002686
1714,0.002686
1715,0.002686
1717,0.002686
1718,0.002686
1720,0.002686
1721,0.002686
1724,0.002686
1727,0.002686
1730,0.005371
1731,0.005371
1733,0.005371
1734,0.005371
1736,0.005371
1737,0.005371
1739,0.005371
1740,0.005371
1742,0.005371
1743,0.005371
1745,0.005371
1746,0.005371
1747,0.005371
1748,0.005371
1749,0.005371
1750,0.005371
1752,0.005371
1753,0.005371
1754,0.005371
1755,0.005371
1756,0.005371
1758,0.005371
1759,0.005371
1761,0.005371
1762,0.005371
1763,0.005371
1764,0.005371
1765,0.005371
1766,0.005371
1768,0.005371
1769,0.005371
1771,0.005371
1772,0.005371
1774,0.005371
1775,0.005371
1778,0.005371
1781,0.005371
1784,0.005371
1787,0.005371
1789,0.005371
1790,0.005371
1792,0.005371
1794,0.005371
1795,0.005371
1796,0.005371
1798,0.005371
1799,0.005371
1801,0.005371
1802,0.005371
1804,0.005371
1805,0.005371
1807,0.005371
1808,0.005371
1809,0.005371
1810,0.005371
1811,0.005371
1812,0.005371
1814,0.005371
1815,0.005371
1817,0.005371
1818,0.005371
1820,0.005371
1821,0.005371
1823,0.005371
1824,0.005371
1826,0.005371
1827,0.005371
1828,0.005371
1829,0.005371
1830,0.005371
1831,0.005371
1832,0.005371
1833,0.005371
1834,0.005371
1836,0.005371
1837,0.005371
1839,0.005371
1840,0.005371
1842,0.005371
1843,0.005371
1845,0.005371
1846,0.005371
1848,0.005371
1849,0.005371
1851,0.005371
1852,0.005371
1853,0.005371
1855,0.005371
1856,0.005371
1858,0.005371
1859,0.005371
1861,0.005371
1862,0.005371
1864,0.005371
1865,0.005371
1867,0.005371
1868,0.005371
1870,0.005371
1871,0.005371
1874,0.005371
1875,0.005371
1877,0.005371
1878,0.005371
1880,0.005371
1881,0.005371
1883,0.005371
1884,0.005371
1886,0.005371
1887,0.005371
1890,0.005371
1893,0.005371
1895,0.005371
1896,0.005371
1897,0.005371
1899,0.005371
1900,0.005371
1902,0.005371
1903,0.005371
1905,0.005371
1906,0.005371
1909,0.005371
1912,0.005371
1915,0.005371
1916,0.005371
1918,0.005371
1920,0.005371
1921,0.005371
1922,0.005371
1923,0.005371
1924,0.005371
1925,0.005371
1926,0.005371
1928,0.005371
1931,0.005371
1934,0.005371
1936,0.005371
1937,0.005371
1938,0.005371
1939,0.005371
1940,0.005371
1941,0.005371
1942,0.005371
1944,0.005371
1945,0.005371
1947,0.005371
1948,0.005371
1950,0.005371
1952,0.005371
1953,0.005371
1955,0.005371
1956,0.005371
1958,0.005371
1959,0.005371
1960,0.005371
1961,0.005371
1963,0.005371
1964,0.005371
1966,0.005371
1967,0.005371
1968,0.005371
1969,0.005371
1970,0.005371
1971,0.005371
1972,0.005371
1974,0.005371
1975,0.005371
1977,0.005371
1978,0.005371
1980,0.005371
1982,0.005371
1983,0.005371
1985,0.005371
1986,0.005371
1987,0.005371
1988,0.005371
1989,0.005371
1990,0.005371
1991,0.005371
1992,0.005371
1993,0.005371
1995,0.005371
1996,0.005371
1999,0.005371
2002,0.005371
2003,0.005371
2004,0.005371
2005,0.005371
2006,0.005371
2007,0.005371
2008,0.005371
2009,0.005371
2011,0.005371
2012,0.005371
2013,0.005371
2014,0.005371
2015,0.005371
2018,0.005371
2021,0.005371
2022,0.005371
2024,0.005371
2025,0.005371
2027,0.005371
2028,0.005371
2029,0.005371
2030,0.005371
2031,0.005371
2032,0.005371
2033,0.005371
2034,0.005371
2037,0.005371
2040,0.005371
2042,0.005371
2043,0.005371
2044,0.005371
2045,0.005371
2046,0.005371
2047,0.005371
2048,0.005371
2049,0.005371
2050,0.005371
2051,0.005371
2052,0.005371
2053,0.005371
2055,0.005371
2056,0.005371
2059,0.005371
2062,0.005371
2065,0.005371
2066,0.005371
2067,0.005371
2068,0.005371
2069,0.005371
2070,0.005371
2071,0.005371
2072,0.005371
2073,0.005371
2074,0.005371
2075,0.005371
2077,0.005371
2078,0.005371
2081,0.005371
2084,0.005371
2085,0.005371
2086,0.005371
2087,0.005371
2088,0.005371
2089,0.005371
2090,0.005371
2091,0.005371
2092,0.005371
2093,0.005371
2094,0.005371
2096,0.005371
2097,0.005371
2098,0.005371
2100,0.005371
2101,0.005371
2103,0.005371
2106,0.005371
2108,0.005371
2109,0.005371
2111,0.005371
2112,0.005371
2113,0.005371
2114,0.005371
2115,0.005371
2116,0.005371
2117,0.005371
2119,0.005371
2121,0.005371
2122,0.005371
2125,0.005371
2127,0.005371
2128,0.005371
2130,0.005371
2131,0.005371
2132,0.005371
2133,0.005371
2134,0.005371
2135,0.005371
2136,0.005371
2137,0.005371
2138,0.005371
2139,0.005371
2141,0.005371
2142,0.005371
2144,0.005371
2145,0.005371
2146,0.005371
2147,0.005371
2149,0.005371
2150,0.005371
2151,0.005371
2152,0.005371
2153,0.005371
2155,0.005371
2156,0.005371
2157,0.005371
2158,0.005371
2160,0.005371
2161,0.005371
2163,0.005371
2164,0.005371
2165,0.005371
2166,0.005371
2168,0.005371
2169,0.005371
2170,0.005371
2171,0.005371
2174,0.005371
2176,0.005371
2177,0.005371
2178,0.005371
2179,0.005371
2180,0.005371
2181,0.005371
2183,0.005371
2184,0.005371
2187,0.005371
2189,0.005371
2190,0.005371
2191,0.005371
2193,0.005371
2194,0.005371
2197,0.005371
2200,0.005371
2201,0.005371
2202,0.005371
2203,0.005371
2204,0.005371
2205,0.005371
2206,0.005371
2207,0.005371
2208,0.005371
2210,0.005371
2211,0.005371
2213,0.005371
2215,0.005371
2216,0.005371
2218,0.005371
2219,0.005371
2220,0.005371
2221,0.005371
2223,0.005371
2224,0.005371
2226,0.005371
2227,0.005371
2229,0.002686
2231,0.002686
2232,0.002686
2234,0.002686
2235,0.002686
2236,0.002686
2237,0.002686
2239,0.002686
2240,0.002686
2242,0.002686
2243,0.002686
2244,0.002686
2245,0.002686
2247,0.002686
2248,0.002686
2250,0.002686
2251,0.002686
2252,0.002686
2253,0.002686
2254,0.002686
2255,0.002686
2256,0.002686
2258,0.002686
2260,0.002686
2261,0.002686
2263,0.002686
2264,0.002686
2266,0.002686
2267,0.002686
2268,0.002686
2269,0.002686
2271,0.002686
2272,0.002686
2273,0.002686
2274,0.002686
2276,0.002686
2277,0.002686
2279,0.002686
2280,0.002686
2281,0.002686
2282,0.002686
2284,0.002686
2285,0.002686
2287,0.002686
2290,0.002686
2292,0.002686
2293,0.002686
2294,0.002686
2295,0.002686
2296,0.002686
2297,0.002686
2298,0.002686
2299,0.002686
2300,0.002686
2302,0.002686
2303,0.002686
2304,0.002686
2306,0.002686
2307,0.002686
2311,0.002686
2312,0.002686
2313,0.002686
2317,0.002686
2318,0.002686
2319,0.002686
2322,0.002686
2324,0.0
2325,0.0
2326,0.0
2327,0.0
2329,0.002686
2332,0.016113
2333,0.013428
2334,0.013428
2339,0.010742
2342,0.013428
2343,0.010742
2344,0.010742
2348,0.010742
2349,0.010742
2352,0.010742
2353,0.010742
2354,0.010742
2357,0.008057
2358,0.008057
2359,0.008057
2364,0.008057
2366,0.008057
2369,0.008057
2370,0.008057
2373,0.008057
2375,0.008057
2376,0.008057
2377,0.008057
2379,0.005371
2383,0.002686
2384,0.002686
2386,0.0
2388,0.0
2389,0.0
2390,0.0
2391,0.0
2393,0.002686
2396,0.005371
2398,0.008057
2399,0.008057
2401,0.010742
2403,0.013428
2406,0.013428
2408,0.013428
2409,0.013428
2411,0.016113
2412,0.016113
2415,0.016113
2416,0.016113
2417,0.016113
2418,0.016113
2419,0.016113
2421,0.016113
2422,0.016113
2424,0.016113
2425,0.016113
2426,0.016113
2427,0.016113
2429,0.018799
2432,0.018799
2435,0.018799
2436,0.018799
2437,0.018799
2438,0.018799
2439,0.018799
2440,0.018799
2442,0.018799
2443,0.018799
2444,0.018799
2445,0.018799
2447,0.018799
2448,0.018799
2449,0.018799
2450,0.018799
2451,0.021484
2452,0.021484
2453,0.021484
2455,0.021484
2456,0.021484
2457,0.021484
2458,0.021484
2460,0.021484
2461,0.021484
2463,0.021484
2464,0.021484
2465,0.021484
2466,0.021484
2468,0.021484
2470,0.021484
2473,0.021484
2474,0.021484
2476,0.021484
2477,0.021484
2478,0.021484
2479,0.021484
2480,0.02417
2481,0.02417
2483,0.02417
2484,0.02417
2485,0.02417
2486,0.02417
2487,0.02417
2489,0.02417
2491,0.02417
2492,0.02417
2494,0.02417
2495,0.02417
2496,0.02417
2497,0.02417
2499,0.02417
2500,0.02417
2501,0.02417
2502,0.02417
2504,0.02417
2505,0.02417
2506,0.02417
2507,0.02417
2508,0.02417
2509,0.02417
2511,0.02417
2514,0.026855
2515,0.026855
2517,0.026855
2518,0.026855
2520,0.026855
2521,0.026855
2522,0.026855
2523,0.026855
2525,0.026855
2526,0.026855
2527,0.026855
2528,0.026855
2529,0.026855
2531,0.026855
2532,0.026855
2534,0.026855
2536,0.026855
2538,0.026855
2539,0.026855
2544,0.026855
2546,0.026855
2547,0.026855
2548,0.026855
2550,0.026855
2551,0.026855
2552,0.026855
2553,0.029541
2555,0.029541
2556,0.029541
2558,0.029541
2559,0.029541
2561,0.029541
2562,0.029541
2563,0.029541
2564,0.029541
2566,0.029541
2567,0.029541
2568,0.029541
2569,0.029541
2571,0.029541
2572,0.029541
2574,0.029541
2575,0.029541
2576,0.029541
2577,0.029541
2578,0.029541
2579,0.029541
2580,0.029541
2581,0.029541
2582,0.029541
2583,0.029541
2584,0.029541
2587,0.029541
2590,0.029541
2593,0.029541
2594,0.029541
2595,0.029541
2597,0.029541
2600,0.029541
2602,0.032227
2603,0.032227
2604,0.032227
2605,0.032227
2607,0.032227
2608,0.032227
2610,0.032227
2613,0.032227
2614,0.032227
2615,0.032227
2616,0.032227
2617,0.032227
2618,0.032227
2620,0.032227
2621,0.032227
2622,0.032227
2623,0.032227
2625,0.032227
2626,0.032227
2627,0.032227
2628,0.032227
2630,0.032227
2631,0.032227
2633,0.032227
2634,0.032227
2635,0.032227
2636,0.032227
2638,0.032227
2639,0.032227
2641,0.032227
2642,0.032227
2643,0.032227
2644,0.032227
2645,0.032227
2646,0.032227
2647,0.032227
2649,0.032227
2651,0.032227
2652,0.032227
2653,0.032227
2654,0.032227
2655,0.032227
2656,0.032227
2657,0.032227
2659,0.032227
2660,0.032227
2661,0.032227
2662,0.032227
2663,0.032227
2664,0.032227
2665,0.032227
2667,0.032227
2668,0.032227
2669,0.032227
2670,0.032227
2672,0.032227
2673,0.032227
2674,0.032227
2675,0.032227
2677,0.032227
2678,0.032227
2680,0.032227
2681,0.032227
2682,0.032227
2683,0.034912
2684,0.034912
2685,0.034912
2686,0.034912
2687,0.034912
2688,0.034912
2689,0.034912
2691,0.034912
2693,0.034912
2694,0.034912
2696,0.034912
2697,0.034912
2698,0.034912
2699,0.034912
2700,0.034912
2701,0.034912
2702,0.034912
2704,0.034912
2707,0.034912
2709,0.034912
2710,0.034912
2711,0.034912
2712,0.034912
2713,0.034912
2715,0.034912
2716,0.034912
2717,0.034912
2718,0.034912
2720,0.034912
2723,0.034912
2725,0.034912
2726,0.034912
2727,0.034912
2728,0.034912
2729,0.034912
2730,0.034912
2731,0.034912
2733,0.034912
2734,0.034912
2736,0.034912
2738,0.034912
2739,0.034912
2741,0.034912
